,state,regional_division,population,article_title,revision_id,article_quality
9117,Michigan,East North Central,10034113,"Michigamme Township, Michigan",1174718001,C
9118,Michigan,East North Central,10034113,"Middle Branch Township, Michigan",1174718019,Start
9119,Michigan,East North Central,10034113,"Middlebury Township, Michigan",1174718120,Start
9120,Michigan,East North Central,10034113,"Middleville, Michigan",1174064773,C
9121,Michigan,East North Central,10034113,"Midland, Michigan",1178165571,C
9122,Michigan,East North Central,10034113,"Midland Charter Township, Michigan",192328485,Stub
9123,Michigan,East North Central,10034113,"Mikado Township, Michigan",1174718218,C
9124,Michigan,East North Central,10034113,"Milan Township, Michigan",1174718256,C
9125,Michigan,East North Central,10034113,"Milan, Michigan",1171418059,GA
9126,Michigan,East North Central,10034113,"Milford, Michigan",1167343568,C
9127,Michigan,East North Central,10034113,"Milford Charter Township, Michigan",192381642,Stub
9128,Michigan,East North Central,10034113,"Millbrook Township, Michigan",1175358326,Start
9129,Michigan,East North Central,10034113,"Millen Township, Michigan",1167343779,Start
9130,Michigan,East North Central,10034113,"Millersburg, Michigan",1167343879,Start
9131,Michigan,East North Central,10034113,"Millington, Michigan",1167343997,C
9132,Michigan,East North Central,10034113,"Millington Township, Michigan",1167343986,Start
9133,Michigan,East North Central,10034113,"Mills Township, Midland County, Michigan",1167344029,Start
9134,Michigan,East North Central,10034113,"Mills Township, Ogemaw County, Michigan",1169144411,C
9135,Michigan,East North Central,10034113,"Milton Township, Antrim County, Michigan",1167344244,Start
9136,Michigan,East North Central,10034113,"Milton Township, Cass County, Michigan",1167344253,GA
9137,Michigan,East North Central,10034113,"Minden Township, Michigan",1167344390,Start
9138,Michigan,East North Central,10034113,"Minden City, Michigan",1167344381,Start
9139,Michigan,East North Central,10034113,"Mitchell Township, Michigan",1167344921,C
9140,Michigan,East North Central,10034113,"Moffatt Township, Michigan",1167345156,C
9141,Michigan,East North Central,10034113,"Moltke Township, Michigan",1167345316,Start
9142,Michigan,East North Central,10034113,"Monitor Charter Township, Michigan",196564608,Stub
9143,Michigan,East North Central,10034113,"Monroe, Michigan",1179415529,C
9144,Michigan,East North Central,10034113,"Monroe Charter Township, Michigan",1133241791,C
9145,Michigan,East North Central,10034113,"Monroe Township, Michigan",1167345719,Start
9146,Michigan,East North Central,10034113,"Montague, Michigan",1169214634,C
9147,Michigan,East North Central,10034113,"Montague Township, Michigan",1167345885,Start
9148,Michigan,East North Central,10034113,"Montcalm Township, Michigan",1167345927,Start
9149,Michigan,East North Central,10034113,"Monterey Township, Michigan",1167346007,Start
9150,Michigan,East North Central,10034113,"Montgomery, Michigan",1167346209,C
9151,Michigan,East North Central,10034113,"Montmorency Township, Michigan",1178988381,Start
9152,Michigan,East North Central,10034113,"Montrose, Michigan",1156803889,C
9153,Michigan,East North Central,10034113,"Montrose Charter Township, Michigan",101989287,Stub
9154,Michigan,East North Central,10034113,"Moore Township, Michigan",1167346486,C
9155,Michigan,East North Central,10034113,"Moorland Township, Michigan",1167346655,Start
9156,Michigan,East North Central,10034113,"Moran Township, Michigan",1170601461,Start
9157,Michigan,East North Central,10034113,"Morenci, Michigan",1136756988,C
9158,Michigan,East North Central,10034113,"Morley, Michigan",1174908627,C
9159,Michigan,East North Central,10034113,"Morrice, Michigan",1167347207,C
9160,Michigan,East North Central,10034113,"Morton Township, Michigan",1175361085,Start
9161,Michigan,East North Central,10034113,"Moscow Township, Michigan",1167347481,C
9162,Michigan,East North Central,10034113,"Mottville Township, Michigan",1167347662,Start
9163,Michigan,East North Central,10034113,"Mount Clemens, Michigan",1179710325,C
9164,Michigan,East North Central,10034113,"Mount Forest Township, Michigan",1167392269,C
9165,Michigan,East North Central,10034113,"Mount Haley Township, Michigan",1167392284,Start
9166,Michigan,East North Central,10034113,"Mount Morris, Michigan",1131757860,C
9167,Michigan,East North Central,10034113,"Mount Morris Township, Michigan",1148388431,C
9168,Michigan,East North Central,10034113,"Mount Pleasant, Michigan",1160956060,C
9169,Michigan,East North Central,10034113,"Mueller Township, Michigan",1171880350,Start
9170,Michigan,East North Central,10034113,"Muir, Michigan",1167393208,C
9171,Michigan,East North Central,10034113,"Mullett Township, Michigan",1167393291,C
9172,Michigan,East North Central,10034113,"Mulliken, Michigan",1167393296,Start
9173,Michigan,East North Central,10034113,"Mundy Township, Michigan",1136917191,GA
9174,Michigan,East North Central,10034113,"Munising, Michigan",1179130211,C
9175,Michigan,East North Central,10034113,"Munising Township, Michigan",1179048789,GA
9176,Michigan,East North Central,10034113,"Munro Township, Michigan",1176538650,Start
9177,Michigan,East North Central,10034113,"Muskegon, Michigan",1179106447,B
9178,Michigan,East North Central,10034113,"Muskegon Charter Township, Michigan",197084214,Stub
9179,Michigan,East North Central,10034113,"Muskegon Heights, Michigan",1162137867,Start
9180,Michigan,East North Central,10034113,"Mussey Township, Michigan",1167393678,Start
9181,Michigan,East North Central,10034113,"Nadeau Township, Michigan",1167393825,C
9182,Michigan,East North Central,10034113,"Nahma Township, Michigan",1167393840,Start
9183,Michigan,East North Central,10034113,"Napoleon Township, Michigan",1167393995,Start
9184,Michigan,East North Central,10034113,"Nashville, Michigan",1167663197,C
9185,Michigan,East North Central,10034113,"Negaunee, Michigan",1174568729,GA
9186,Michigan,East North Central,10034113,"Negaunee Township, Michigan",1171854028,C
9187,Michigan,East North Central,10034113,"Nelson Township, Michigan",1167394610,C
9188,Michigan,East North Central,10034113,"Nester Township, Michigan",1172883633,Start
9189,Michigan,East North Central,10034113,"Newark Township, Michigan",1167396268,Start
9190,Michigan,East North Central,10034113,"Newaygo, Michigan",1162041056,C
9191,Michigan,East North Central,10034113,"New Baltimore, Michigan",1160435968,C
9192,Michigan,East North Central,10034113,"Newberg Township, Michigan",1167396306,C
9193,Michigan,East North Central,10034113,"Newberry, Michigan",1168633503,C
9194,Michigan,East North Central,10034113,"New Buffalo, Michigan",1168720736,C
9195,Michigan,East North Central,10034113,"New Buffalo Township, Michigan",1167395114,C
9196,Michigan,East North Central,10034113,"New Era, Michigan",1167395285,C
9197,Michigan,East North Central,10034113,"Newfield Township, Michigan",1167396482,Start
9198,Michigan,East North Central,10034113,"New Haven Township, Gratiot County, Michigan",1167395457,Start
9199,Michigan,East North Central,10034113,"New Haven, Michigan",1167395481,C
9200,Michigan,East North Central,10034113,"New Haven Township, Shiawassee County, Michigan",1167395474,C
9201,Michigan,East North Central,10034113,"Newkirk Township, Michigan",1167396516,Start
9202,Michigan,East North Central,10034113,"New Lothrop, Michigan",1167395792,C
9203,Michigan,East North Central,10034113,"Newton Township, Calhoun County, Michigan",1167409339,Start
9204,Michigan,East North Central,10034113,"Newton Township, Mackinac County, Michigan",1170843856,C
9205,Michigan,East North Central,10034113,"Niles, Michigan",1177426521,C
9206,Michigan,East North Central,10034113,"Niles Township, Michigan",57622633,Stub
9207,Michigan,East North Central,10034113,"Noble Township, Michigan",1167409962,Start
9208,Michigan,East North Central,10034113,"Norman Township, Michigan",1174458355,C
9209,Michigan,East North Central,10034113,"North Adams, Michigan",1167410410,C
9210,Michigan,East North Central,10034113,"North Allis Township, Michigan",1167410416,Start
9211,Michigan,East North Central,10034113,"North Branch, Michigan",1167410537,C
9212,Michigan,East North Central,10034113,"North Branch Township, Michigan",1167410520,Start
9213,Michigan,East North Central,10034113,"Northfield Township, Michigan",1167411587,C
9214,Michigan,East North Central,10034113,"North Muskegon, Michigan",1133247419,Start
9215,Michigan,East North Central,10034113,"North Plains Township, Michigan",1167411043,Start
9216,Michigan,East North Central,10034113,"Northport, Michigan",1167411675,C
9217,Michigan,East North Central,10034113,"North Shade Township, Michigan",1167411184,Start
9218,Michigan,East North Central,10034113,"North Star Township, Michigan",1167411233,C
9219,Michigan,East North Central,10034113,"Northville, Michigan",1175692300,C
9220,Michigan,East North Central,10034113,"Northville Township, Michigan",856537181,Stub
9221,Michigan,East North Central,10034113,"Norton Shores, Michigan",1133247981,C
9222,Michigan,East North Central,10034113,"Norvell Township, Michigan",1167411890,C
9223,Michigan,East North Central,10034113,"Norway, Michigan",1153671918,C
9224,Michigan,East North Central,10034113,"Norway Township, Michigan",1167411974,C
9225,Michigan,East North Central,10034113,"Norwich Township, Missaukee County, Michigan",1167412043,C
9226,Michigan,East North Central,10034113,"Norwich Township, Newaygo County, Michigan",1167412047,Start
9227,Michigan,East North Central,10034113,"Norwood Township, Michigan",1167412084,C
9228,Michigan,East North Central,10034113,"Nottawa Township, Isabella County, Michigan",1173469200,C
9229,Michigan,East North Central,10034113,"Nottawa Township, St. Joseph County, Michigan",1167412162,Start
9230,Michigan,East North Central,10034113,"Novesta Township, Michigan",1167412217,Start
9231,Michigan,East North Central,10034113,"Novi, Michigan",1173882814,B
9232,Michigan,East North Central,10034113,"Novi Township, Michigan",1167412225,C
9233,Michigan,East North Central,10034113,"Nunda Township, Michigan",1167412338,Start
9234,Michigan,East North Central,10034113,"Oakfield Township, Michigan",1172474740,Start
9235,Michigan,East North Central,10034113,"Oakland Charter Township, Michigan",1171235816,GA
9236,Michigan,East North Central,10034113,"Oakley, Michigan",1168705619,GA
9237,Michigan,East North Central,10034113,"Oak Park, Michigan",1169114624,C
9238,Michigan,East North Central,10034113,"Oceola Township, Michigan",1167424260,Start
9239,Michigan,East North Central,10034113,"Ocqueoc Township, Michigan",1178152503,C
9240,Michigan,East North Central,10034113,"Odessa Township, Michigan",1167424510,Start
9241,Michigan,East North Central,10034113,"Ogden Township, Michigan",1167424641,Start
9242,Michigan,East North Central,10034113,"Ogemaw Township, Michigan",1167424689,C
9243,Michigan,East North Central,10034113,"Olive Township, Clinton County, Michigan",1167425924,Start
9244,Michigan,East North Central,10034113,"Olive Township, Ottawa County, Michigan",1167425946,Start
9245,Michigan,East North Central,10034113,"Oliver Township, Huron County, Michigan",1167425996,Start
9246,Michigan,East North Central,10034113,"Oliver Township, Kalkaska County, Michigan",1167426005,C
9247,Michigan,East North Central,10034113,"Olivet, Michigan",1142678440,C
9248,Michigan,East North Central,10034113,"Omer, Michigan",1133249387,GA
9249,Michigan,East North Central,10034113,"Onaway, Michigan",1168842341,C
9250,Michigan,East North Central,10034113,"Oneida Charter Township, Michigan",1176982981,Start
9251,Michigan,East North Central,10034113,"Onekama, Michigan",1168257449,C
9252,Michigan,East North Central,10034113,"Onekama Township, Michigan",1174458417,C
9253,Michigan,East North Central,10034113,"Onondaga Township, Michigan",1167426450,Start
9254,Michigan,East North Central,10034113,"Onota Township, Michigan",1179049008,GA
9255,Michigan,East North Central,10034113,"Onsted, Michigan",1167426477,C
9256,Michigan,East North Central,10034113,"Ontonagon, Michigan",1168637528,C
9257,Michigan,East North Central,10034113,"Ontonagon Township, Michigan",1168637517,Stub
9258,Michigan,East North Central,10034113,"Ontwa Township, Michigan",1167426521,Start
9259,Michigan,East North Central,10034113,"Orange Township, Ionia County, Michigan",1167453855,Start
9260,Michigan,East North Central,10034113,"Orange Township, Kalkaska County, Michigan",1167453858,C
9261,Michigan,East North Central,10034113,"Orangeville Township, Michigan",1167453912,Start
9262,Michigan,East North Central,10034113,"Orchard Lake Village, Michigan",1158532850,C
9263,Michigan,East North Central,10034113,"Oregon Township, Michigan",1167454067,Start
9264,Michigan,East North Central,10034113,"Orient Township, Michigan",1167454257,Start
9265,Michigan,East North Central,10034113,"Orion Charter Township, Michigan",201818773,Stub
9266,Michigan,East North Central,10034113,"Orleans Township, Michigan",1167454415,Start
9267,Michigan,East North Central,10034113,"Oronoko Charter Township, Michigan",1142874269,C
9268,Michigan,East North Central,10034113,"Ortonville, Michigan",1167454584,C
9269,Michigan,East North Central,10034113,"Osceola Township, Houghton County, Michigan",1167454771,C
9270,Michigan,East North Central,10034113,"Osceola Township, Osceola County, Michigan",1167454775,Start
9271,Michigan,East North Central,10034113,"Oscoda Charter Township, Michigan",201825363,Stub
9272,Michigan,East North Central,10034113,"Oshtemo Charter Township, Michigan",34414516,Stub
9273,Michigan,East North Central,10034113,"Ossineke Township, Michigan",1167455011,C
9274,Michigan,East North Central,10034113,"Otisco Township, Michigan",1167455332,C
9275,Michigan,East North Central,10034113,"Otisville, Michigan",1167455352,GA
9276,Michigan,East North Central,10034113,"Otsego, Michigan",1162041289,C
9277,Michigan,East North Central,10034113,"Otsego Township, Michigan",1177340573,GA
9278,Michigan,East North Central,10034113,"Otsego Lake Township, Michigan",1167455391,C
9279,Michigan,East North Central,10034113,"Otter Lake, Michigan",1167455499,C
9280,Michigan,East North Central,10034113,"Otto Township, Michigan",1167455560,Start
9281,Michigan,East North Central,10034113,"Overisel Township, Michigan",1168312810,C
9282,Michigan,East North Central,10034113,"Ovid Township, Branch County, Michigan",1167455818,Start
9283,Michigan,East North Central,10034113,"Ovid, Michigan",1142640991,C
9284,Michigan,East North Central,10034113,"Ovid Township, Clinton County, Michigan",1167455821,Start
9285,Michigan,East North Central,10034113,"Owendale, Michigan",1167455904,Start
9286,Michigan,East North Central,10034113,"Owosso, Michigan",1174981299,GA
9287,Michigan,East North Central,10034113,"Owosso Charter Township, Michigan",201864255,Stub
9288,Michigan,East North Central,10034113,"Oxford, Michigan",1167456088,C
9289,Michigan,East North Central,10034113,"Oxford Charter Township, Michigan",951131305,Stub
9290,Michigan,East North Central,10034113,"Palmyra Township, Michigan",1167456861,Start
9291,Michigan,East North Central,10034113,"Paradise Township, Michigan",1170591370,C
9292,Michigan,East North Central,10034113,"Parchment, Michigan",1138394523,C
9293,Michigan,East North Central,10034113,"Paris Township, Michigan",1167457413,Start
9294,Michigan,East North Central,10034113,"Park Township, Ottawa County, Michigan",1175281253,C
9295,Michigan,East North Central,10034113,"Park Township, St. Joseph County, Michigan",1167457518,Start
9296,Michigan,East North Central,10034113,"Parma, Michigan",1167457730,C
9297,Michigan,East North Central,10034113,"Parma Township, Michigan",1167457727,Start
9298,Michigan,East North Central,10034113,"Pavilion Township, Michigan",1167458229,Start
9299,Michigan,East North Central,10034113,"Paw Paw, Michigan",1167458282,C
9300,Michigan,East North Central,10034113,"Paw Paw Township, Michigan",1167458246,Start
9301,Michigan,East North Central,10034113,"Peacock Township, Michigan",1167458542,Start
9302,Michigan,East North Central,10034113,"Peaine Township, Michigan",1174844047,C
9303,Michigan,East North Central,10034113,"Peck, Michigan",1167458720,Start
9304,Michigan,East North Central,10034113,"Pellston, Michigan",1167458952,C
9305,Michigan,East North Central,10034113,"Peninsula Township, Michigan",1170591539,C
9306,Michigan,East North Central,10034113,"Penn Township, Michigan",1167459251,Start
9307,Michigan,East North Central,10034113,"Pennfield Charter Township, Michigan",1134095408,Start
9308,Michigan,East North Central,10034113,"Pentland Township, Michigan",1168635063,C
9309,Michigan,East North Central,10034113,"Pentwater, Michigan",1167459463,C
9310,Michigan,East North Central,10034113,"Pentwater Township, Michigan",1179961776,Start
9311,Michigan,East North Central,10034113,"Pere Marquette Charter Township, Michigan",1172060613,C
9312,Michigan,East North Central,10034113,"Perrinton, Michigan",1167459760,Start
9313,Michigan,East North Central,10034113,"Perry, Michigan",1142639584,GA
9314,Michigan,East North Central,10034113,"Perry Township, Michigan",1172059762,Start
9315,Michigan,East North Central,10034113,"Petersburg, Michigan",1158464711,C
9316,Michigan,East North Central,10034113,"Petoskey, Michigan",1175571701,GA
9317,Michigan,East North Central,10034113,"Pewamo, Michigan",1167494953,Start
9318,Michigan,East North Central,10034113,"Pickford Township, Michigan",1176616635,C
9319,Michigan,East North Central,10034113,"Pierson, Michigan",1167495403,C
9320,Michigan,East North Central,10034113,"Pierson Township, Michigan",1167495395,Start
9321,Michigan,East North Central,10034113,"Pigeon, Michigan",1167495446,C
9322,Michigan,East North Central,10034113,"Pinckney, Michigan",1167495803,C
9323,Michigan,East North Central,10034113,"Pinconning, Michigan",1157336820,C
9324,Michigan,East North Central,10034113,"Pinconning Township, Michigan",1167495815,C
9325,Michigan,East North Central,10034113,"Pine Township, Michigan",1167496056,Start
9326,Michigan,East North Central,10034113,"Pine Grove Township, Michigan",1167495871,C
9327,Michigan,East North Central,10034113,"Pine River Township, Michigan",1167496009,Start
9328,Michigan,East North Central,10034113,"Pinora Township, Michigan",1167496333,Start
9329,Michigan,East North Central,10034113,"Pioneer Township, Michigan",1167496379,Start
9330,Michigan,East North Central,10034113,"Pipestone Township, Michigan",1167496442,C
9331,Michigan,East North Central,10034113,"Pittsfield Charter Township, Michigan",1148149193,C
9332,Michigan,East North Central,10034113,"Pittsford Township, Michigan",1167496595,C
9333,Michigan,East North Central,10034113,"Plainfield Township, Iosco County, Michigan",1167496678,Start
9334,Michigan,East North Central,10034113,"Plainfield Charter Township, Michigan",16939636,Stub
9335,Michigan,East North Central,10034113,"Plainwell, Michigan",1157226899,C
9336,Michigan,East North Central,10034113,"Platte Township, Michigan",1167496833,Start
9337,Michigan,East North Central,10034113,"Pleasanton Township, Michigan",1174458466,Start
9338,Michigan,East North Central,10034113,"Pleasant Plains Township, Michigan",1167497117,Start
9339,Michigan,East North Central,10034113,"Pleasant Ridge, Michigan",1171888464,GA
9340,Michigan,East North Central,10034113,"Pleasantview Township, Michigan",1173362147,Start
9341,Michigan,East North Central,10034113,"Plymouth, Michigan",1171942092,GA
9342,Michigan,East North Central,10034113,"Plymouth Charter Township, Michigan",1178401715,C
9343,Michigan,East North Central,10034113,"Pointe Aux Barques Township, Michigan",1175161100,Start
9344,Michigan,East North Central,10034113,"Pokagon Township, Michigan",1167497868,Start
9345,Michigan,East North Central,10034113,"Polkton Charter Township, Michigan",208343256,Stub
9346,Michigan,East North Central,10034113,"Pontiac, Michigan",1179966137,GA
9347,Michigan,East North Central,10034113,"Portage Charter Township, Michigan",1177193542,Start
9348,Michigan,East North Central,10034113,"Portage, Michigan",1167624629,C
9349,Michigan,East North Central,10034113,"Portage Township, Mackinac County, Michigan",1170601067,Start
9350,Michigan,East North Central,10034113,"Port Austin, Michigan",1173240140,C
9351,Michigan,East North Central,10034113,"Port Austin Township, Michigan",1167498520,Start
9352,Michigan,East North Central,10034113,"Porter Township, Cass County, Michigan",1167498842,C
9353,Michigan,East North Central,10034113,"Porter Township, Midland County, Michigan",1167498881,Start
9354,Michigan,East North Central,10034113,"Porter Township, Van Buren County, Michigan",1167498911,Start
9355,Michigan,East North Central,10034113,"Port Hope, Michigan",1167498575,C
9356,Michigan,East North Central,10034113,"Port Huron, Michigan",1178927715,B
9357,Michigan,East North Central,10034113,"Port Huron Charter Township, Michigan",208346303,Stub
9358,Michigan,East North Central,10034113,"Portland, Michigan",1172665358,C
9359,Michigan,East North Central,10034113,"Portland Township, Michigan",1167499026,Start
9360,Michigan,East North Central,10034113,"Port Sanilac, Michigan",1167498668,C
9361,Michigan,East North Central,10034113,"Port Sheldon Township, Michigan",1167498669,Start
9362,Michigan,East North Central,10034113,"Portsmouth Township, Michigan",1133254824,Start
9363,Michigan,East North Central,10034113,"Posen, Michigan",1133254846,GA
9364,Michigan,East North Central,10034113,"Posen Township, Michigan",1167499122,Start
9365,Michigan,East North Central,10034113,"Potterville, Michigan",1142682968,C
9366,Michigan,East North Central,10034113,"Powell Township, Michigan",1171855439,B
9367,Michigan,East North Central,10034113,"Powers, Michigan",1177616622,GA
9368,Michigan,East North Central,10034113,"Prairie Ronde Township, Michigan",1167499726,C
9369,Michigan,East North Central,10034113,"Prairieville Township, Michigan",1167499901,Start
9370,Michigan,East North Central,10034113,"Prescott, Michigan",1167500051,C
9371,Michigan,East North Central,10034113,"Presque Isle Township, Michigan",1167500065,C
9372,Michigan,East North Central,10034113,"Pulaski Township, Michigan",1167501084,Start
9373,Michigan,East North Central,10034113,"Pulawski Township, Michigan",1167501134,Start
9374,Michigan,East North Central,10034113,"Putnam Township, Michigan",1167501480,C
9375,Michigan,East North Central,10034113,"Quincy, Michigan",1167501916,C
9376,Michigan,East North Central,10034113,"Quincy Township, Branch County, Michigan",1167501887,Start
9377,Michigan,East North Central,10034113,"Quincy Township, Houghton County, Michigan",1167501897,Start
9378,Michigan,East North Central,10034113,"Raber Township, Michigan",1167502060,B
9379,Michigan,East North Central,10034113,"Raisin Charter Township, Michigan",1168316622,C
9380,Michigan,East North Central,10034113,"Raisinville Township, Michigan",1167502432,GA
9381,Michigan,East North Central,10034113,"Ransom Township, Michigan",1172080582,C
9382,Michigan,East North Central,10034113,"Rapid River Township, Michigan",1167502997,Start
9383,Michigan,East North Central,10034113,"Ravenna, Michigan",1167503225,C
9384,Michigan,East North Central,10034113,"Ravenna Township, Michigan",1167503217,Start
9385,Michigan,East North Central,10034113,"Ray Township, Michigan",1167503323,GA
9386,Michigan,East North Central,10034113,"Reading, Michigan",1133256271,C
9387,Michigan,East North Central,10034113,"Reading Township, Michigan",1167503574,Start
9388,Michigan,East North Central,10034113,"Readmond Township, Michigan",1173362200,C
9389,Michigan,East North Central,10034113,"Redding Township, Michigan",1167504146,C
9390,Michigan,East North Central,10034113,"Redford Charter Township, Michigan",554656647,Stub
9391,Michigan,East North Central,10034113,"Reed City, Michigan",1160686746,C
9392,Michigan,East North Central,10034113,"Reeder Township, Michigan",1167504365,B
9393,Michigan,East North Central,10034113,"Reese, Michigan",1167504429,C
9394,Michigan,East North Central,10034113,"Reno Township, Michigan",1167504766,Start
9395,Michigan,East North Central,10034113,"Republic Township, Michigan",1171868531,C
9396,Michigan,East North Central,10034113,"Resort Township, Michigan",1167504870,Start
9397,Michigan,East North Central,10034113,"Reynolds Township, Michigan",1167504984,Start
9398,Michigan,East North Central,10034113,"Rich Township, Michigan",1167505243,Start
9399,Michigan,East North Central,10034113,"Richfield Township, Genesee County, Michigan",1169706772,C
9400,Michigan,East North Central,10034113,"Richfield Township, Roscommon County, Michigan",1172883654,C
9401,Michigan,East North Central,10034113,"Richland, Michigan",1167505734,C
9402,Michigan,East North Central,10034113,"Richland Township, Kalamazoo County, Michigan",1167505617,Start
9403,Michigan,East North Central,10034113,"Richland Township, Missaukee County, Michigan",1133257162,B
9404,Michigan,East North Central,10034113,"Richland Township, Montcalm County, Michigan",1167505669,Start
9405,Michigan,East North Central,10034113,"Richland Township, Ogemaw County, Michigan",1167505671,Start
9406,Michigan,East North Central,10034113,"Richland Township, Saginaw County, Michigan",1167505692,Start
9407,Michigan,East North Central,10034113,"Richmond, Michigan",1169512866,C
9408,Michigan,East North Central,10034113,"Richmond Township, Macomb County, Michigan",1167505816,C
9409,Michigan,East North Central,10034113,"Richmond Township, Marquette County, Michigan",1171869597,Start
9410,Michigan,East North Central,10034113,"Richmond Township, Osceola County, Michigan",1167505825,Start
9411,Michigan,East North Central,10034113,"Ridgeway Township, Michigan",1167506132,Start
9412,Michigan,East North Central,10034113,"Riga Township, Michigan",1167506308,Start
9413,Michigan,East North Central,10034113,"Riley Township, Clinton County, Michigan",1167506346,Start
9414,Michigan,East North Central,10034113,"Riley Township, St. Clair County, Michigan",1167506361,C
9415,Michigan,East North Central,10034113,"River Rouge, Michigan",1133257605,GA
9416,Michigan,East North Central,10034113,"Riverside Township, Michigan",1167506822,C
9417,Michigan,East North Central,10034113,"Riverton Township, Michigan",1174451275,C
9418,Michigan,East North Central,10034113,"Riverview, Michigan",1134619629,C
9419,Michigan,East North Central,10034113,"Rives Township, Michigan",1176777060,C
9420,Michigan,East North Central,10034113,"Robinson Township, Michigan",1167507278,Start
9421,Michigan,East North Central,10034113,"Rochester, Michigan",1172762944,C
9422,Michigan,East North Central,10034113,"Rochester Hills, Michigan",1173362985,C
9423,Michigan,East North Central,10034113,"Rockford, Michigan",1160957101,GA
9424,Michigan,East North Central,10034113,"Rockland Township, Michigan",1168637580,Start
9425,Michigan,East North Central,10034113,"Rock River Township, Michigan",1179049086,GA
9426,Michigan,East North Central,10034113,"Rockwood, Michigan",1133258121,C
9427,Michigan,East North Central,10034113,"Rogers Township, Michigan",1167508243,Start
9428,Michigan,East North Central,10034113,"Rogers City, Michigan",1151353414,C
9429,Michigan,East North Central,10034113,"Rolland Township, Michigan",1167640822,Start
9430,Michigan,East North Central,10034113,"Rollin Township, Michigan",1167640830,Start
9431,Michigan,East North Central,10034113,"Rome Township, Michigan",1167640937,Start
9432,Michigan,East North Central,10034113,"Romeo, Michigan",1167640974,C
9433,Michigan,East North Central,10034113,"Romulus, Michigan",1168538677,B
9434,Michigan,East North Central,10034113,"Ronald Township, Michigan",1167641047,Start
9435,Michigan,East North Central,10034113,"Roosevelt Park, Michigan",1133258940,C
9436,Michigan,East North Central,10034113,"Roscommon, Michigan",1172883811,C
9437,Michigan,East North Central,10034113,"Roscommon Township, Michigan",1172883694,C
9438,Michigan,East North Central,10034113,"Rose Township, Oakland County, Michigan",1167641292,Start
9439,Michigan,East North Central,10034113,"Rose Township, Ogemaw County, Michigan",1167641294,Start
9440,Michigan,East North Central,10034113,"Rosebush, Michigan",1167641341,C
9441,Michigan,East North Central,10034113,"Rose City, Michigan",1161624594,C
9442,Michigan,East North Central,10034113,"Rose Lake Township, Michigan",1167641277,Start
9443,Michigan,East North Central,10034113,"Roseville, Michigan",1162165563,C
9444,Michigan,East North Central,10034113,"Ross Township, Michigan",1167641590,Start
9445,Michigan,East North Central,10034113,"Rothbury, Michigan",1167641718,Start
9446,Michigan,East North Central,10034113,"Roxand Township, Michigan",1133259536,Start
9447,Michigan,East North Central,10034113,"Royal Oak, Michigan",1178824834,B
9448,Michigan,East North Central,10034113,"Royal Oak Charter Township, Michigan",1175460156,GA
9449,Michigan,East North Central,10034113,"Royalton Township, Michigan",1167642270,Start
9450,Michigan,East North Central,10034113,"Rubicon Township, Michigan",1167642334,Start
9451,Michigan,East North Central,10034113,"Rudyard Township, Michigan",1167642434,C
9452,Michigan,East North Central,10034113,"Rush Township, Michigan",1167642667,C
9453,Michigan,East North Central,10034113,"Rust Township, Michigan",1178988464,Start
9454,Michigan,East North Central,10034113,"Rutland Charter Township, Michigan",1133260020,Start
9455,Michigan,East North Central,10034113,"Sage Township, Michigan",1167666410,Start
9456,Michigan,East North Central,10034113,"Saginaw, Michigan",1179049320,B
9457,Michigan,East North Central,10034113,"Saginaw Charter Township, Michigan",1146870100,Start
9458,Michigan,East North Central,10034113,"Sagola Township, Michigan",1167666457,C
9459,Michigan,East North Central,10034113,"St. Charles, Michigan",1168705640,C
9460,Michigan,East North Central,10034113,"St. Charles Township, Michigan",1167676723,B
9461,Michigan,East North Central,10034113,"St. Clair, Michigan",1175289703,C
9462,Michigan,East North Central,10034113,"St. Clair Township, Michigan",1167676744,C
9463,Michigan,East North Central,10034113,"St. Clair Shores, Michigan",1160826689,C
9464,Michigan,East North Central,10034113,"St. Ignace, Michigan",1179410869,GA
9465,Michigan,East North Central,10034113,"St. Ignace Township, Michigan",1179869028,Start
9466,Michigan,East North Central,10034113,"St. James Township, Michigan",1167676848,C
9467,Michigan,East North Central,10034113,"St. Johns, Michigan",1142647722,C
9468,Michigan,East North Central,10034113,"St. Joseph, Michigan",1174179400,C
9469,Michigan,East North Central,10034113,"St. Joseph Charter Township, Michigan",1156874482,Start
9470,Michigan,East North Central,10034113,"St. Louis, Michigan",1133775523,GA
9471,Michigan,East North Central,10034113,"Salem Township, Allegan County, Michigan",1167666860,C
9472,Michigan,East North Central,10034113,"Salem Township, Washtenaw County, Michigan",1167666947,C
9473,Michigan,East North Central,10034113,"Saline, Michigan",1178882576,C
9474,Michigan,East North Central,10034113,"Saline Township, Michigan",1167667036,C
9475,Michigan,East North Central,10034113,"Sanborn Township, Michigan",1167667441,Start
9476,Michigan,East North Central,10034113,"Sand Beach Township, Michigan",1167667457,Start
9477,Michigan,East North Central,10034113,"Sand Lake, Michigan",1167667569,C
9478,Michigan,East North Central,10034113,"Sands Township, Michigan",1171870208,Start
9479,Michigan,East North Central,10034113,"Sandstone Charter Township, Michigan",1133260960,C
9480,Michigan,East North Central,10034113,"Sandusky, Michigan",1150696258,C
9481,Michigan,East North Central,10034113,"Sanford, Michigan",1169871591,C
